longitude,latitude,Event_ID,irwinID,Incid_Name,Incid_Type,Map_ID,Map_Prog,Asmnt_Type,BurnBndAc,BurnBndLat,BurnBndLon,Ig_Date,Pre_ID,Post_ID,Perim_ID,dNBR_offst,dNBR_stdDv,NoData_T,IncGreen_T,Low_T,Mod_T,High_T,Comment,Year
-118.55941134823523,36.25997345333755,CA3624611854720150719,4CE57550-396D-4AF3-8E7D-0059C2A6F6FC,CABIN,Wildfire,25475,MTBS,Extended,7224,36.26,-118.555,2015-07-19,804103520150620,804103520160622,,-6,22,-970,-150,50,216,420,,2015
-116.76081783792601,34.14377835854684,CA3415811689620150617,CD251B9C-8A86-4C33-BE4B-019E071A6FAA,LAKE,Wildfire,26090,MTBS,Initial,30421,34.147,-116.762,2015-06-17,804003620140829,804003620160903,,27,16,-970,-150,50,292,560,,2015
-119.77699600802872,41.87533217362347,NV4192811977620140702,5D110A93-7333-469D-8541-752EBC9F19AB,COLEMAN,Wildfire,21400,MTBS,Initial,14999,41.877,-119.763,2014-07-02,804303120130628,704303120140725,,19,-9999,-970,-150,50,302,580,,2014
-119.67902141309443,42.00348308215509,NV4198111970420140723,DCB86AFB-2D32-4AB6-8432-8378F96ACAC2,MALT,Wildfire,21402,MTBS,Initial,1086,42.003,-119.678,2014-07-23,804303120130628,704303120140725,,29,-9999,-970,-150,50,300,9999,,2014
-117.54434209035735,33.41771296030319,CA3341811755020140516,,COMBAT,Wildfire,21984,MTBS,Initial,1310,33.42,-117.545,2014-05-16,804003720140509,804003720140525,,65,-9999,-970,-150,100,262,470,,2014
-117.39587242897856,33.31830818219965,CA3329911746620140515,,PULGAS,Wildfire,21985,MTBS,Initial,14937,33.319,-117.391,2014-05-15,804003720140509,804003720140525,,46,-9999,-970,-150,100,267,480,,2014
-117.28751996521113,33.35589358973125,CA3335311728520140514,,TOMAHAWK,Wildfire,21986,MTBS,Initial,5417,33.358,-117.285,2014-05-14,804003720140509,804003720140525,,52,-9999,-970,-150,100,289,520,,2014
-121.48059847350721,42.53043365839001,OR4252012150720140713,,MOCCASIN HILL,Wildfire,22036,MTBS,Initial,2535,42.527,-121.477,2014-07-13,804503020140629,804503020140731,,-5,-9999,-970,-150,50,325,525,,2014
-121.28321384616265,35.99037491025112,CA3598812128720140619,,STONY,Wildfire,22040,MTBS,Initial,5838,35.983,-121.284,2014-06-19,804303520140615,804303520140701,,11,-9999,-970,-150,80,303,560,,2014
-120.92142057899466,41.47575301815366,CA4146612092420140703,5FA3D1E9-830E-450D-B6CC-B288134362C5,GULCH,Wildfire,22085,MTBS,Initial,1399,41.476,-120.924,2014-07-03,704403120140630,804403120140724,,50,-9999,-970,-150,100,350,575,,2014
-121.30925973672676,40.872074197657135,CA4090112136820140731,1628A598-C845-453B-A4F3-1753B41899C1,BALD,Wildfire,22117,MTBS,Initial,39770,40.87,-121.314,2014-07-31,804403220140724,804403220140825,,-24,-9999,-970,-150,50,286,550,,2014
-117.1498676609108,33.11270993114159,CA3312011716020140514,,SAN DIEGO COMPLEX,Wildfire,22475,MTBS,Extended,2239,33.11,-117.15,2014-05-14,804003720140509,804003720150512,804003720140525,50,-9999,-970,-150,110,201,350,,2014
-117.15069970589634,33.00323503150376,CA3300311713320140513,,BERNARDO,Wildfire,22477,MTBS,Initial,1524,33.0,-117.157,2014-05-13,804003720140509,804003720140525,,56,-9999,-970,-150,110,300,9999,,2014
-123.19774524032267,41.72424061741158,CA4179612337420140814,6787D235-42F9-4973-A979-83D823328D5F,HAPPY CAMP COMPLEX,Wildfire,22486,MTBS,Extended,118491,41.707,-123.196,2014-08-14,804603120140706,804603120150725,,1,-9999,-970,-150,50,254,490,,2014
-123.21665528199343,41.53106394070049,CA4152312316420140813,0A9F3E42-5158-421B-A286-B7E7F0F37C28,MAN,Wildfire,22488,MTBS,Extended,16919,41.539,-123.213,2014-08-13,804603120140706,804603120150725,,-6,-9999,-970,-150,70,267,500,,2014
-123.04551418420819,41.5405412984454,CA4154812306220140731,C972D08B-D167-437F-921A-07968BC250F3,LOG,Wildfire,22496,MTBS,Extended,3994,41.54,-123.042,2014-07-31,804603120140706,804603120150725,,-1,-9999,-970,-150,70,283,530,,2014
-123.03827708381284,41.3141549980875,CA4126812300220140731,,WHITES,Wildfire,22500,MTBS,Extended,34506,41.319,-123.038,2014-07-31,804503120140629,804503120150718,,-5,-9999,-970,-150,80,287,530,,2014
-122.82331351000886,41.1529335119471,CA4114112280520140802,,COFFEE COMPLEX,Wildfire,22502,MTBS,Extended,6402,41.155,-122.82,2014-08-02,804503120140629,804503120150718,,-8,-9999,-970,-150,70,267,500,,2014
-122.2597690983983,42.0293002519656,OR4204812234620140731,,BEAVER COMPLEX,Wildfire,22504,MTBS,Extended,35204,42.029,-122.25,2014-07-31,804503120140629,804503120150718,,38,-9999,-970,-150,100,278,500,,2014
-122.86526940899564,41.88792269591708,CA4192412288020140730,7E915F8D-4573-452B-915B-35850A954DA1,KNF BEAVER,Wildfire,22505,MTBS,Extended,34274,41.89,-122.871,2014-07-30,804503120140629,804503120150718,,6,-9999,-970,-150,50,275,530,,2014
-122.10905700416401,41.67376054350969,CA4168212212720140731,BAB49FDD-1156-49B7-A905-1B7209508217,LITTLE DEER,Wildfire,22507,MTBS,Extended,5715,41.672,-122.104,2014-07-31,804503120140629,804503120150718,,-3,-9999,-970,-150,80,190,350,,2014
-121.30501431598807,41.25136993086185,CA4122712136220140731,A586C5BA-616A-4F25-9945-BC6A18710677,DAY,Wildfire,22508,MTBS,Extended,13750,41.249,-121.296,2014-07-31,804403120140724,804403120150727,804403120140910,-8,-9999,-970,-150,80,217,400,,2014
-121.27985159744101,42.06391970775167,OR4206512128720140619,,BRYANT,Wildfire,22512,MTBS,Extended,1495,42.061,-121.279,2014-06-19,804403120130721,804403120150727,804403120140724,5,-9999,-970,-150,50,249,480,,2014
-119.78243858220397,37.70927043647381,CA3767511978320140726,34DF1409-CCA7-4C65-9B02-FCA3E6974E3D,EL PORTAL,Wildfire,22928,MTBS,Extended,4968,37.711,-119.78,2014-07-26,804203420140726,804203420150713,,19,-9999,-970,-150,80,270,500,,2014
-119.35578116826272,37.29836510795652,CA3726811933420140728,47C63FE9-1726-4840-B183-9335D91A9029,FRENCH,Wildfire,22933,MTBS,Extended,14534,37.294,-119.36,2014-07-28,804203420140726,804203420150713,,40,-9999,-970,-150,50,275,530,,2014
-119.61741509819053,37.81675268561171,CA3780511961320140717,966E1EEB-DD6F-45FD-941F-AFAAA618E67E,DARK HOLE,Wildfire,22935,MTBS,Extended,1120,37.815,-119.618,2014-07-17,804203420130707,804203420150713,,-30,-9999,-970,-150,20,183,380,,2014
-119.48212069622997,37.747264595963586,CA3771211950920140815,978F1C10-9015-4D66-805A-12AD5D39DD77,MEADOW,Wildfire,22939,MTBS,Extended,4362,37.745,-119.483,2014-08-15,804203420140726,804203420150713,,-14,-9999,-970,-150,60,209,400,,2014
-118.4629262272979,35.73662982512095,CA3572611847920140818,34CF3456-C75E-4A14-B147-670729F6F782,WAY,Wildfire,22941,MTBS,Initial,3947,35.735,-118.461,2014-08-18,804103520130902,804103520140905,,32,-9999,-970,-150,90,263,480,,2014
-118.51618306479929,35.70186374273945,CA3571711855520140613,3FC5FE25-C208-4EE8-BB94-7ACA5B58AA41,SHIRLEY,Wildfire,22958,MTBS,Extended,2793,35.702,-118.517,2014-06-13,804103520130614,804103520150620,,19,-9999,-970,-150,70,224,420,,2014
-118.1414989791647,35.63017999491894,CA3564211814820140711,2CCDA2BF-52B2-4616-9714-A9F85198D7E3,NICOLLS,Wildfire,22960,MTBS,Extended,1840,35.631,-118.142,2014-07-11,804103520130614,804103520150620,,51,-9999,-970,-150,70,213,400,,2014
-118.63049514355846,36.446508138619194,CA3644511863020141020,,EFR MOSQUITO RX,Prescribed Fire,22961,MTBS,Extended,1455,36.447,-118.629,2014-10-20,804103520130614,804103520150620,,29,-9999,-970,-150,50,232,450,,2014
-120.5286902345877,38.90161320354865,CA3878212060420140913,,KING,Wildfire,22965,MTBS,Extended,99070,38.93,-120.542,2014-09-13,804303320130730,804303320150805,,16,-9999,-970,-150,50,275,530,,2014
-120.78681610137491,38.57410772048809,CA3855312083620140725,,SAND,Wildfire,22992,MTBS,Extended,4415,38.575,-120.79,2014-07-25,804303320130730,804303320150805,,-32,-9999,-970,-150,50,259,500,,2014
-122.44596535749766,38.694433705678776,CA3866612243620140701,,BUTTS,Wildfire,22993,MTBS,Extended,4271,38.698,-122.443,2014-07-01,804403320130705,804403320150711,,-25,-9999,-970,-150,50,211,410,,2014
-122.07507074403584,38.53727976156463,CA3851612210620140705,,MONTICELLO,Wildfire,22994,MTBS,Initial,6984,38.538,-122.07,2014-07-05,804403320140622,804403320140724,,1,-9999,-970,-150,50,214,450,,2014
-121.55939290553887,40.78978940979667,CA4072012156220140731,AC340050-5431-4BA0-AABF-997E321B9D97,EILER,Wildfire,22997,MTBS,Extended,30967,40.799,-121.558,2014-07-31,804403220140724,804403220150727,,7,-9999,-970,-150,50,249,480,,2014
-117.54367608639825,34.16871653120498,CA3416511754320140430,,ETIWANDA,Wildfire,23229,MTBS,Initial (SS),1877,34.169,-117.543,2014-04-30,,804003620140610,,-9999,-9999,9999,9999,250,-50,-9999,,2014
-117.8736701997921,34.15791177922519,CA3415911784320140116,,COLBY,Wildfire,23242,MTBS,Initial,2022,34.16,-117.875,2014-01-16,804103620130614,804103620140225,,-28,-9999,-970,-150,45,322,620,,2014
-122.78330957396346,40.456720561463094,CA4042012272920140711,,BULLY,Wildfire,23244,MTBS,Extended,11181,40.461,-122.793,2014-07-11,804503220130712,804503220150616,804503220140731,-8,-9999,-970,-150,50,249,470,,2014
-123.64870557201006,39.78264181272926,CA3976812365020140730,3553091D-A69E-4296-9C6E-8A4BAF47F605,LODGE COMPLEX,Wildfire,23249,MTBS,Extended,12299,39.782,-123.652,2014-07-30,804503220130712,804503220150616,804503220140816,16,-9999,-970,-150,50,319,610,,2014
-122.165113765656,40.7127483412495,CA4073012217220140910,,GULCH,Wildfire,23250,MTBS,Extended,1378,40.711,-122.164,2014-09-10,804503220130712,804503220150616,804503220141003,-3,-9999,-970,-150,50,249,480,,2014
-123.633437441617,42.46462339165604,OR4245612363620140913,1A60FE4B-C525-4C4F-9C92-7F9C49AE7E60,ONION MOUNTAIN,Wildfire,23252,MTBS,Extended,4063,42.466,-123.631,2014-09-13,804603120130719,804603120150826,704603120141002,2,-9999,-970,-150,50,340,650,,2014
-122.24011262106674,42.616445091311355,OR4262512225320140731,C0C43092-3FD4-4CBE-8122-ECD2944347BF,790 FIRE,Wildfire,23257,MTBS,Extended,2685,42.615,-122.245,2014-08-01,804503020130712,804503020150702,804503020140901,-22,-9999,-970,-150,50,249,480,,2014
-119.7138635686729,42.377356620444154,OR4237611972920130916,,RIFFLE,Wildfire,2611,MTBS,Initial,1087,42.376,-119.712,2013-09-16,804303120130916,804303120131002,,6,-9999,-970,-150,46,362,9999,,2013
-119.96124029493497,39.926621661337215,NV3992012001620130701,,RED ROCK,Wildfire,4477,MTBS,Initial,5487,39.926,-119.968,2013-07-01,804303220130628,804303220130714,,13,-9999,-970,-150,38,306,9999,,2013
-114.65800916878182,33.04859289809743,AZ3302711459320130519,,ISLAND LAKE,Wildfire,4496,MTBS,Initial,2021,33.055,-114.655,2013-05-19,503803720110519,803803720130524,,4,-9999,-970,-150,50,302,580,,2013
-119.93868936817684,37.90462074628737,CA3785712008620130817,,RIM,Wildfire,20366,MTBS,Extended,257084,37.916,-119.969,2013-08-17,804303420130714,804303420140701,804303420131018,4,-9999,-970,-150,90,314,575,mapped by SMHoward for NPS request. JLecker remapped using the same imagery but removed some unburned islands from the perimeter that was provided by EROS.,2013
-118.88403474715986,38.24589937288731,NV3826311825020130818,,SPRING PEAK,Wildfire,20605,MTBS,Initial,13901,38.25,-118.89,2013-08-18,804203320130808,804203320130824,,36,-9999,-970,-150,80,243,450,,2013
-123.74334883519192,42.62899334996133,OR4261412376020130726,,BIG WINDY COMPLEX,Wildfire,20613,MTBS,Extended,28911,42.633,-123.736,2013-07-26,804603020130703,804603020140706,704603020130913,5,-9999,-970,-150,39,307,605,,2013
-123.49168020432928,42.60653501518694,OR4261812347620130726,,BRIMSTONE FIRE,Wildfire,20620,MTBS,Extended,2444,42.606,-123.492,2013-07-26,804603020130703,804603020140706,804603020130820,11,-9999,-970,-150,57,321,609,,2013
-123.81017321104407,42.35827225694202,OR4236712381420130726,,LABRADOR,Wildfire,20623,MTBS,Extended,2108,42.359,-123.81,2013-07-26,804603120130703,804603120140706,804603120130820,-36,-9999,-970,-150,34,262,510,,2013
-119.27699948826307,37.307834213917054,CA3727911931820130722,,ASPEN,Wildfire,20626,MTBS,Extended,23564,37.294,-119.263,2013-07-22,804203420130707,804203420140726,804203420130824,-15,-9999,-970,-150,80,287,530,,2013
-119.87439793667187,37.5455661887225,CA3755011992320130616,,CARSTENS,Wildfire,20630,MTBS,Extended,1733,37.544,-119.873,2013-06-16,804303420130612,804303420140701,,58,-9999,-970,-150,100,332,600,,2013
-119.47463267439228,38.933485944728375,NV3887811956120130704,,BISON,Wildfire,20638,MTBS,Extended,23611,38.933,-119.483,2013-07-04,804303320130628,804303320140701,,32,-9999,-970,-150,70,240,450,,2013
-123.52516037925443,42.70872308155507,OR4273212351520130726,,DADS,Wildfire,20639,MTBS,Extended,25216,42.718,-123.518,2013-07-26,804603020130703,804603020140706,804603020130820,7,-9999,-970,-150,70,320,599,,2013
-120.01707086652466,38.251628103245196,CA3824712003420130805,,POWER,Wildfire,20640,MTBS,Extended,1181,38.25,-120.016,2013-08-05,804303320130628,804303320140701,,8,-9999,-970,-150,70,294,550,,2013
-120.58638500968937,39.140310547880944,CA3911912064620130810,,AMERICAN,Wildfire,20641,MTBS,Extended,27938,39.136,-120.588,2013-08-10,804303320130628,804303320140701,,-5,-9999,-970,-150,70,294,550,,2013
-118.4276023518823,36.22733006506672,CA3620811844420130823,,FISH,Wildfire,20644,MTBS,Extended,2141,36.23,-118.427,2013-08-23,804103520130614,804103520140617,804103520130902,14,-9999,-970,-150,70,240,450,,2013
-123.39986496492737,41.27691966627885,CA4133312337620130731,,BUTLER,Wildfire,20649,MTBS,Extended,24058,41.278,-123.392,2013-07-31,804603120130703,804603120140706,804603120131007,0,-9999,-970,-150,54,334,636,,2013
-123.20680757320758,41.31873358135779,CA4130012313520130731,,SALMON RIVER COMPLEX,Wildfire,20651,MTBS,Extended,14959,41.314,-123.203,2013-07-31,804603120130703,804603120140706,804603120131007,0,-9999,-970,-150,54,296,566,,2013
-123.46590320939522,41.02909733953506,CA4103512348820130810,,CORRAL COMPLEX,Wildfire,20652,MTBS,Extended,13595,41.031,-123.469,2013-08-10,804603120130703,804603120140706,804603120131007,0,-9999,-970,-150,54,310,596,,2013
-121.64796703961565,40.17117980038548,CA4018812160120130501,,PANTHER,Wildfire,20655,MTBS,Extended,7229,40.173,-121.65,2013-05-01,504403220110614,804403220140606,804403220130603,50,-9999,-970,-150,68,310,582,,2013
-121.85334507882195,40.075459763732475,CA4002112187220130823,,DEER,Wildfire,20658,MTBS,Initial,11870,40.075,-121.859,2013-08-23,804403220130806,804403220130907,,-10,-9999,-970,-150,38,398,9999,,2013
-121.30435757558938,42.276368654534075,OR4227712129020130507,,UNNAMED,Prescribed Fire,20660,MTBS,Initial,1571,42.277,-121.301,2013-05-07,504403120110614,804403120130603,,13,-9999,-970,-150,49,9999,9999,,2013
-121.41044610523612,39.46430064022993,CA3944512141720130816,,SWEDES,Wildfire,20666,MTBS,Extended,2718,39.464,-121.411,2013-08-16,804403320130416,804403320140419,804403320130907,70,-9999,-970,-150,128,337,590,,2013
-119.00904480463954,34.128329345087174,CA3420011896420130502,,SPRINGS,Wildfire,20669,MTBS,Initial,24042,34.133,-119.004,2013-05-02,804103620130427,804103620130529,,49,-9999,-970,-150,130,305,530,,2013
-118.46475937859086,34.6595491341229,CA3459511843720130530,,POWERHOUSE,Wildfire,20670,MTBS,Initial,32329,34.668,-118.457,2013-05-30,804103620130529,804103620130614,,33,-9999,-970,-150,100,305,550,,2013
-121.89945074918343,37.882735892462755,CA3790512187420130908,,MORGAN,Wildfire,20674,MTBS,Extended,3029,37.883,-121.901,2013-09-08,804403420130416,804403420140419,804403420130923,45,-9999,-970,-150,85,299,545,,2013
-118.91007851468407,34.784442182088924,CA3481811891020130515,,GRAND,Wildfire,20683,MTBS,Initial,4526,34.789,-118.911,2013-05-15,804103620130427,804103620130529,,2,-9999,-970,-150,100,305,550,,2013
-119.77258834588271,34.551208116921416,CA3454311980320130527,,WHITE,Wildfire,20684,MTBS,Initial,2033,34.552,-119.774,2013-05-27,804203620130520,804203620130605,,2,-9999,-970,-150,90,274,500,,2013
-116.91112710625525,33.957414585159846,CA3394511686920130501,,SUMMIT,Wildfire,20686,MTBS,Initial,3319,33.959,-116.909,2013-05-01,804003620130420,804003620130522,,84,-9999,-970,-150,150,340,580,,2013
-116.80744096528015,34.030006290936626,CA3400311682420130609,,HATHAWAY,Wildfire,20689,MTBS,Initial,3859,34.024,-116.801,2013-06-09,804003620130607,804003620130623,,6,-9999,-970,-150,80,319,590,,2013
-116.8175151536733,33.880440937532114,CA3391811691120130807,,SILVER,Wildfire,20690,MTBS,Initial,20863,33.879,-116.804,2013-08-07,504003620110805,804003620130810,,92,-9999,-970,-150,150,340,580,,2013
-116.54028319319129,33.1229683540318,CA3312611651920130523,,FELIPE,Wildfire,20692,MTBS,Initial,2961,33.12,-116.542,2013-05-23,804003720130522,804003720130607,,28,-9999,-970,-150,90,269,490,,2013
-116.49921698407526,33.04171525920141,CA3306911654520130526,,GENERAL,Wildfire,20693,MTBS,Initial,1431,33.041,-116.498,2013-05-26,804003720130522,804003720130607,,13,-9999,-970,-150,50,280,9999,,2013
-116.4555982826317,32.92703239084016,CA3305611654820130706,,CHARIOT,Wildfire,20694,MTBS,Initial,7250,32.928,-116.458,2013-07-06,804003720130623,804003720130709,,-25,-9999,-970,-150,50,254,490,,2013
-116.6197141362027,33.72488707159064,CA3370511672620130715,,MOUNTAIN,Wildfire,20697,MTBS,Initial,28202,33.734,-116.635,2013-07-15,504003720110805,804003720130810,,39,-9999,-970,-150,120,318,560,,2013
-122.52292326199596,40.45682483750254,CA4033512251120130909,,CLOVER,Wildfire,20698,MTBS,Initial,8267,40.457,-122.522,2013-09-09,804503220130829,804503220130914,,-21,-9999,-970,-150,39,251,493,,2013
-122.83345228560684,38.80627932390116,CA3881312282620131122,,MCCABE,Wildfire,20703,MTBS,Initial,3330,38.802,-122.839,2013-11-22,804503320131117,804503320131219,,-10,-9999,-970,-150,58,252,482,,2013
-117.38770219489214,33.63799607652587,CA3361811742120130805,,FALLS,Wildfire,20705,MTBS,Initial,1577,33.637,-117.393,2013-08-05,804003720130725,804003720130810,,31,-9999,-970,-150,90,323,590,,2013
-117.31665383438383,33.36566647045655,CA3337411729920131005,,DELUZ,Wildfire,20706,MTBS,Initial,2358,33.362,-117.314,2013-10-05,804003720130927,804003720131013,,-17,-9999,-970,-150,50,292,560,,2013
-115.61009846637077,36.22549712636307,NV3620411570220130701,,CARPENTER 1,Wildfire,20709,MTBS,Extended,27879,36.233,-115.606,2013-07-01,804003520130623,804003520140525,,21,-9999,-970,-150,70,240,450,,2013
-121.27294787573243,36.05332671622936,CA3605012127120130823,,UNNAMED,Unknown,24714,MTBS,Initial,4433,36.054,-121.275,2013-08-23,804303520130815,804303520130916,,-31,-9999,-970,-150,83,325,475,,2013
-123.22950540154797,41.96186535341372,CA4196012323320120805,,HELLO,Wildfire,809,MTBS,Extended,1098,41.962,-123.228,2012-08-05,504603120110730,804603120130703,,26,-9999,-970,-150,80,324,600,,2012
-122.05629604414207,41.0371964757257,CA4099512207820120818,,BAGLEY,Wildfire,816,MTBS,Extended,47731,41.032,-122.055,2012-08-18,504503120110723,804503120130712,,25,-9999,-970,-150,50,313,600,,2012
-123.22566770155082,41.896397752882244,CA4188812325320120805,,FORT COMPLEX,Wildfire,820,MTBS,Extended,24378,41.903,-123.22,2012-08-05,504603120110730,804603120130703,,9,-9999,-970,-150,80,324,600,,2012
-122.48451621045074,40.488524517833866,CA4047812246920120705,,DALE,Wildfire,823,MTBS,Extended,1439,40.488,-122.483,2012-07-05,504503220110723,804503220130712,,60,-9999,-970,-150,130,327,570,,2012
-123.33230699524614,40.7934061968257,CA4079212335020120711,,FLAT,Wildfire,829,MTBS,Extended,1832,40.792,-123.335,2012-07-11,504503220110723,804503220130712,,18,-9999,-970,-150,100,332,600,,2012
-123.05364252245822,39.88491985242751,CA3986612313320120818,,NORTH PASS,Wildfire,831,MTBS,Extended,43689,39.894,-123.047,2012-08-18,504503220110723,804503220130712,704503220120919,41,-9999,-970,-150,130,343,600,,2012
-121.77692428735959,40.421086699941256,CA4038712182320120818,,PONDEROSA,Wildfire,836,MTBS,Extended,28690,40.424,-121.776,2012-08-18,504503220110723,804503220130712,704503220120919,30,-9999,-970,-150,90,307,560,,2012
-122.32100091101053,40.84243381736525,CA4083812232620120801,,SALT CREEK,Wildfire,838,MTBS,Extended,1161,40.841,-122.321,2012-08-01,504503220110723,804503220130712,704503220120919,34,-9999,-970,-150,100,321,580,Burn scar to the South not included- possible later fire or next year fire. Fire perimeter scene was used.,2012
-123.10810859790077,40.54163058772867,CA4054612309020120905,,STAFFORD,Wildfire,839,MTBS,Extended,4509,40.541,-123.107,2012-09-05,504503220110723,804503220130712,704503220120919,32,-9999,-970,-150,120,328,580,,2012
-122.62727795513901,39.31621851326837,CA3931912270720120707,,MILL,Wildfire,842,MTBS,Extended,29924,39.32,-122.627,2012-07-07,504503320110723,804503320130712,,45,-9999,-970,-150,70,310,580,,2012
-122.44778419072362,39.362167921866806,CA3935412239320120708,,SITES COMPLEX,Wildfire,845,MTBS,Extended,3609,39.363,-122.447,2012-07-08,504503320110723,804503320130712,,50,-9999,-970,-150,50,222,430,,2012
-123.049591165796,39.145154242377416,CA3910812308720120907,,SCOTTS,Wildfire,847,MTBS,Extended,4980,39.145,-123.045,2012-09-07,504503320110723,804503320130712,,58,-9999,-970,-150,120,339,600,,2012
-122.3115526402128,39.00214147038034,CA3893112233020120904,,SIXTEEN COMPLEX,Wildfire,852,MTBS,Initial,18191,39.01,-122.305,2012-09-04,504503320110909,704503320120919,,-72,-9999,-970,-150,10,261,530,,2012
-122.40370708321693,39.02250649766911,CA3901212244220120812,,WALKER WYE,Wildfire,853,MTBS,Initial,5846,39.022,-122.405,2012-08-12,504503320110909,704503320120919,,22,-9999,-970,-150,50,275,530,,2012
-122.58484392816786,39.01148733259016,CA3901312259520120812,,WYE,Wildfire,854,MTBS,Initial,3110,39.011,-122.587,2012-08-12,504503320110909,704503320120919,,-20,-9999,-970,-150,80,303,560,,2012
-121.20277224629103,40.09495029012385,CA4001012127720120729,,CHIPS,Wildfire,855,MTBS,Extended,79978,40.095,-121.199,2012-07-29,504403220110801,804403220130721,,30,-9999,-970,-150,80,297,550,,2012
-121.41915264749636,40.55329734897015,CA4049312045120120723,,READING,Wildfire,856,MTBS,Extended,26872,40.553,-121.423,2012-07-23,504403220110801,804403220130721,,31,-9999,-970,-150,80,287,530,,2012
-121.62943660924029,40.20797852259013,CA4019912165420120813,,MILL,Wildfire,857,MTBS,Extended,1969,40.208,-121.631,2012-08-13,504403220110801,804403220130721,,41,-9999,-970,-150,90,317,580,burned area to the south in the post fire scene is the 2013 Panther Fire. Jlecker remapped Mill to eliminate the inclusion of this burned area in the original mapping.,2012
-118.27239632080028,37.12240140246148,CA3716511828920120707,,FISH,Wildfire,1453,MTBS,Initial,1110,37.124,-118.275,2012-07-07,504103420110727,704103420120721,,-32,-9999,-970,-150,50,290,9999,,2012
-119.18433522245289,39.22241595340673,NV3921011921620120614,,WEEKS,Wildfire,1458,MTBS,Initial,3867,39.219,-119.182,2012-06-14,504203320110702,704203320120626,,14,-9999,-970,-150,50,300,9999,,2012
-120.09138220541827,40.617125859403274,CA4062112015220120812,,RUSH,Wildfire,1463,MTBS,Initial,306811,40.603,-120.09,2012-08-12,504303220110927,704303220120905,,22,-9999,-970,-150,50,302,580,,2012
-120.67634957595955,42.01446150293378,OR4211012080120120806,,BARRY POINT,Wildfire,1538,MTBS,Extended,91487,42.015,-120.681,2012-08-06,504403120110614,804403120130603,,24,-9999,-970,-150,70,229,430,,2012
-120.97941633723178,41.76444402076522,CA4175212099720120805,,LAKE COMPLEX,Wildfire,1543,MTBS,Initial,2106,41.764,-120.979,2012-08-05,504403120110902,704403120120827,,-1,-9999,-970,-150,50,9999,9999,,2012
-120.46600495721592,41.15469044842311,CA4109112047320120905,,LIKELY,Wildfire,1553,MTBS,Initial,12582,41.151,-120.462,2012-09-05,504403120110902,704403120120912,,-26,-9999,-970,-150,60,268,510,,2012
-120.42722708515886,41.29363363635021,CA4127412046520120817,,NELSON (W-1),Wildfire,1554,MTBS,Initial,4118,41.295,-120.425,2012-08-17,504403120110902,704403120120827,,88,-9999,-970,-150,140,380,9999,,2012
-119.55712574252759,41.264305970670875,CA4114311975020120805,,LOST,Wildfire,1565,MTBS,Initial,57647,41.255,-119.558,2012-08-05,504303120110826,704303120120820,,7,-9999,-970,-150,70,290,9999,,2012
-116.27124972995806,32.58207849164951,CA3260811624320120517,,BORDER 6,Wildfire,1625,MTBS,Initial,5301,32.579,-116.264,2012-05-17,503903720110526,703903720120520,,-55,-9999,-970,-150,40,9999,9999,,2012
-116.36905871425601,32.69377011789043,CA3271011638520120617,,OLD 2,Wildfire,1628,MTBS,Initial,1058,32.693,-116.367,2012-06-17,503903720110713,703903720120707,703903720120621,-65,-9999,-970,-150,15,325,9999,,2012
-116.4567298683291,33.05429757851737,CA3306611643120120524,,BANNER,Wildfire,1630,MTBS,Initial,5371,33.053,-116.45,2012-05-24,504003720110618,704003720120612,,5,-9999,-970,-150,60,300,9999,Adjacent to prior-year burn,2012
-116.49740545891184,33.13907418387118,CA3312711649920120813,,STEWART,Wildfire,1637,MTBS,Initial,9501,33.138,-116.495,2012-08-13,503903720110915,704003720120916,,-50,-9999,-970,-150,60,312,590,,2012
-116.46108018678918,33.187968672868216,CA3317711645720120813,,WILSON,Wildfire,1642,MTBS,Initial,12048,33.191,-116.462,2012-08-13,503903720110915,704003720120916,,-15,-9999,-970,-150,50,450,9999,,2012
-116.72099934131288,33.38872942222658,CA3337111674720120809,,CHIHUAHUA 2,Wildfire,1650,MTBS,Initial,2120,33.39,-116.721,2012-08-09,504003720100903,704003720120916,704003720120831,20,-9999,-970,-150,100,325,9999,,2012
-116.33574341151554,32.61921281357365,CA3264811636520120923,,SHOCKEY,Wildfire,1656,MTBS,Initial,2667,32.618,-116.335,2012-09-23,503903720111102,703903720121027,,20,-9999,-970,-150,75,339,630,,2012
-116.95809034337577,33.846455514724845,CA3385711693820120616,,HIGHLAND,Wildfire,1667,MTBS,Initial,2178,33.848,-116.959,2012-06-16,504003720110805,704003720120714,704003720120628,30,-9999,-970,-150,125,460,9999,,2012
-120.27744676115404,35.8318685911799,CA3583412025220120709,,TURKEY,Wildfire,1687,MTBS,Initial (SS),2707,35.831,-120.282,2012-07-09,,704203520120728,,-9999,-9999,9999,9999,-75,-320,-9999,,2012
-118.30448601496896,35.12198813889991,CA3510511831220120717,,SAND,Wildfire,1691,MTBS,Initial,1380,35.119,-118.301,2012-07-17,504103620110727,704103620120721,,20,-9999,-970,-150,90,385,520,,2012
-118.22725513759634,35.280026654009674,CA3534111823820120810,,JAWBONE COMPLEX,Wildfire,1701,MTBS,Extended,12211,35.282,-118.222,2012-08-10,504103620100419,804103620130411,704103620120907,80,-9999,-970,-150,175,319,525,,2012
